2015-09-11 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
600768,-0.609,14.69,14.56,14.97,14.26,14.78,1.29,-3.52,3286642.0,2.45735
002133,-0.614,6.47,6.44,6.58,6.18,6.51,1.08,-5.07,35510175.0,7.218
600583,-0.615,9.69,9.65,9.88,9.52,9.75,1.33,-2.36,38548819.0,0.9520500000000001
300014,-0.619,17.65,17.78,17.95,17.26,17.76,1.07,-2.82,12444315.0,3.97401
600289,-0.625,15.89,15.85,16.39,15.35,15.99,2.5,-4.0,27336649.0,4.81806
601985,-0.64,9.32,9.31,9.52,9.19,9.38,1.49,-2.03,238356809.0,6.12585
000911,-0.644,13.89,13.97,14.3,13.51,13.98,2.29,-3.36,8303366.0,2.89679
600698,-0.729,6.81,6.87,7.01,6.68,6.86,2.19,-2.62,13717693.0,3.18872
600523,-0.743,17.36,17.28,17.59,16.71,17.49,0.57,-4.46,8128523.0,2.8165
000835,-0.753,10.54,10.49,10.77,10.25,10.62,1.41,-3.48,13492847.0,4.41852
000038,-0.759,28.78,28.5,29.6,27.01,29.0,2.07,-6.86,5437065.0,19.39592
300113,-0.767,38.8,39.1,39.88,38.3,39.1,1.99,-2.05,4946508.0,2.76761
601886,-0.828,9.58,9.6,9.72,9.46,9.66,0.62,-2.07,15245644.0,1.3210600000000001
000099,-0.828,13.17,13.11,13.49,12.8,13.28,1.58,-3.61,26122528.0,4.31015
600048,-0.847,8.19,8.22,8.28,8.1,8.26,0.24,-1.94,47873784.0,0.44523
600585,-0.847,18.72,18.7,18.99,18.56,18.88,0.58,-1.69,10082018.0,0.25207
002167,-0.856,8.11,8.11,8.29,7.94,8.18,1.34,-2.93,19485358.0,4.11857
002145,-0.86,10.38,10.31,10.58,10.18,10.47,1.05,-2.77,12999779.0,5.96346
002036,-0.87,14.81,14.8,15.29,14.26,14.94,2.34,-4.55,9767116.0,3.81717
002423,-0.87,10.26,10.35,10.5,9.8,10.35,1.45,-5.31,5728881.0,1.23067
600176,-0.883,22.44,22.65,23.17,21.78,22.64,2.34,-3.8,20619076.0,2.36287
601601,-0.913,22.79,22.88,23.14,22.61,23.0,0.61,-1.7,13853433.0,0.22036000000000003
002416,-0.918,9.71,9.76,10.07,9.5,9.8,2.76,-3.06,17314101.0,1.78454
600150,-0.953,36.37,36.3,37.19,35.47,36.72,1.28,-3.4,22708093.0,1.64776
601818,-0.955,4.15,4.17,4.19,4.09,4.19,0.0,-2.39,88145556.0,0.22141000000000002
600036,-0.983,17.12,17.1,17.31,16.97,17.29,0.12,-1.85,58833747.0,0.2852
002242,-1.012,18.58,18.85,19.18,17.9,18.77,2.18,-4.64,51703000.0,6.79453
002116,-1.014,19.53,19.78,20.11,19.0,19.73,1.93,-3.7,12606865.0,3.14027
601928,-1.015,13.65,13.62,13.94,13.3,13.79,1.09,-3.55,21104120.0,0.8292700000000001
603555,-1.016,24.35,24.29,24.56,23.58,24.6,-0.16,-4.15,3296008.0,2.8941500000000002
300167,-1.021,16.48,16.5,17.14,16.25,16.65,2.94,-2.4,8091565.0,2.69503
002403,-1.026,14.47,14.54,14.8,14.2,14.62,1.23,-2.87,4275016.0,1.92237
300251,-1.046,26.49,26.3,26.83,25.85,26.77,0.22,-3.44,40432744.0,3.30165
600406,-1.056,14.99,14.99,15.37,14.6,15.15,1.45,-3.63,26662044.0,1.20875
600066,-1.076,18.39,18.5,18.79,18.2,18.59,1.08,-2.1,10395119.0,0.5461100000000001
002045,-1.111,7.12,7.19,7.29,6.93,7.2,1.25,-3.75,7842899.0,1.88877
002350,-1.114,15.98,15.77,16.29,15.42,16.16,0.8,-4.58,5489409.0,2.51558
002163,-1.134,7.85,7.83,8.06,7.7,7.94,1.51,-3.02,22990642.0,3.3755800000000002
002190,-1.137,31.29,31.11,32.0,30.77,31.65,1.11,-2.78,12079735.0,3.49946
000627,-1.21,7.35,7.36,7.47,7.21,7.44,0.4,-3.09,30363833.0,2.25152
600975,-1.251,9.47,9.44,9.69,9.28,9.59,1.04,-3.23,11667798.0,4.97858
300337,-1.253,14.97,15.0,15.4,14.7,15.16,1.58,-3.03,9251055.0,2.87542
600562,-1.286,38.37,38.57,39.78,37.39,38.87,2.34,-3.81,4323646.0,2.57087
000797,-1.293,18.32,18.1,18.7,17.58,18.56,0.75,-5.28,12076578.0,3.6118300000000003
300098,-1.33,23.0,23.0,23.49,22.28,23.31,0.77,-4.42,5437733.0,2.76081
600737,-1.332,14.82,14.81,15.22,14.47,15.02,1.33,-3.66,87985635.0,6.65216
603698,-1.355,28.4,28.45,29.4,27.86,28.79,2.12,-3.23,5007073.0,6.08393
600399,-1.371,8.63,8.63,8.88,8.42,8.75,1.49,-3.77,38284524.0,3.3891400000000003
002570,-1.41,11.89,11.85,12.09,11.6,12.06,0.25,-3.81,19353435.0,1.9146100000000001
002304,-1.466,55.77,55.6,56.96,55.49,56.6,0.64,-1.96,1931583.0,0.15726
002179,-1.537,33.32,33.2,34.2,32.75,33.84,1.06,-3.22,21080084.0,3.64956
002729,-1.537,58.29,58.56,60.0,57.3,59.2,1.35,-3.21,544772.0,3.26602
000151,-1.578,20.58,20.58,21.18,20.16,20.91,1.29,-3.59,18372371.0,6.89281
601898,-1.592,6.8,6.8,6.97,6.68,6.91,0.87,-3.33,46937549.0,0.51287
601106,-1.596,9.25,9.3,9.54,9.11,9.4,1.49,-3.09,106152479.0,1.62362
601989,-1.635,10.83,10.9,11.08,10.61,11.01,0.64,-3.63,409081656.0,2.27801
002726,-1.653,10.71,10.8,11.0,10.45,10.89,1.01,-4.04,4536721.0,4.15527
603315,-1.682,32.15,31.78,32.66,31.08,32.7,-0.12,-4.95,2567950.0,10.2718
002053,-1.685,21.0,21.2,21.36,20.3,21.36,0.0,-4.96,9757119.0,5.24997
002471,-1.843,18.11,18.13,18.47,17.6,18.45,0.11,-4.61,52398191.0,10.90439
601669,-1.845,7.98,8.04,8.19,7.83,8.13,0.74,-3.69,51565045.0,1.56258
600681,-1.847,11.16,11.31,11.45,10.8,11.37,0.7,-5.01,6377187.0,2.57117
600702,-1.847,14.35,14.4,14.8,13.9,14.62,1.23,-4.92,17387217.0,5.15482
000801,-1.893,22.28,22.1,22.82,21.6,22.71,0.48,-4.89,13801207.0,3.00102
600391,-2.109,30.17,30.19,30.98,29.65,30.82,0.52,-3.8,13171639.0,3.98984
603558,-2.111,38.49,38.5,39.58,37.52,39.32,0.66,-4.58,1224552.0,4.08184
600893,-2.117,38.38,38.48,39.9,37.8,39.21,1.76,-3.6,32502458.0,2.38088
300133,-2.135,26.13,26.0,26.78,25.67,26.7,0.3,-3.86,12548320.0,1.83901
600755,-2.203,7.99,8.0,8.17,7.79,8.17,0.0,-4.65,41587355.0,2.49853
603169,-2.213,16.79,16.77,17.25,16.21,17.17,0.47,-5.59,11226000.0,7.01625
002338,-2.238,46.73,47.05,47.78,45.4,47.8,-0.04,-5.02,1734964.0,1.468
002023,-2.245,16.55,16.6,17.0,16.18,16.93,0.41,-4.43,29715967.0,5.44666
600038,-2.401,42.27,42.8,44.2,41.13,43.31,2.05,-5.03,8495618.0,2.16366
600372,-2.406,21.9,22.2,22.8,21.46,22.44,1.6,-4.37,14327923.0,0.81447
002567,-2.416,9.29,9.37,9.52,9.05,9.52,0.0,-4.94,14834315.0,3.5331900000000003
000722,-2.423,14.5,14.61,14.97,14.13,14.86,0.74,-4.91,15256916.0,3.28703
601890,-2.441,10.39,10.5,10.8,10.2,10.65,1.41,-4.23,34430777.0,3.58878
002592,-2.443,43.52,43.82,45.0,41.0,44.61,0.87,-8.09,3024937.0,2.6635
601918,-2.458,11.11,11.23,11.59,10.9,11.39,1.76,-4.3,133168921.0,5.14058
002434,-2.518,13.55,13.65,13.84,13.25,13.9,-0.43,-4.68,8147318.0,1.63998
000737,-2.539,4.99,5.06,5.13,4.82,5.12,0.2,-5.86,22226866.0,4.0505
002433,-2.612,11.56,11.68,11.94,11.38,11.87,0.59,-4.13,21568928.0,3.18307
002066,-2.642,17.32,17.63,18.16,16.9,17.79,2.08,-5.0,20705016.0,8.96321
000732,-2.66,23.05,23.07,23.79,22.7,23.68,0.46,-4.14,4345451.0,0.4278
601718,-2.69,14.11,14.2,14.51,13.7,14.5,0.07,-5.52,275808165.0,7.15085
600501,-2.954,17.74,17.83,18.59,17.1,18.28,1.7,-6.46,26617188.0,6.83748
002590,-2.959,9.51,9.61,9.77,9.29,9.8,-0.31,-5.2,11466385.0,3.18158
000738,-3.222,23.13,23.44,24.16,22.48,23.9,1.09,-5.94,28506622.0,2.48827
600876,-3.415,24.32,24.58,25.48,24.0,25.18,1.19,-4.69,18586171.0,7.43393
002025,-3.64,21.44,21.79,22.23,20.58,22.25,-0.09,-7.51,46813735.0,10.91776
300227,-4.64,36.58,36.8,37.6,35.48,38.36,-1.98,-7.51,13674375.0,10.07254
600614,-4.993,20.93,21.0,21.5,19.83,22.03,-2.41,-9.99,28719618.0,6.42843
