2015-10-19 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
000020,-1.116,16.84,17.0,17.49,16.67,17.03,2.7,-2.11,6156832.0,9.51957
600225,-1.158,6.83,6.77,6.93,6.63,6.91,0.29,-4.05,40297209.0,6.48964
002110,-1.167,5.93,5.96,6.0,5.83,6.0,0.0,-2.83,11396142.0,2.13132
000780,-1.182,5.85,5.83,5.95,5.76,5.92,0.51,-2.7,34793657.0,3.4302900000000003
000923,-1.186,16.67,16.7,17.45,16.37,16.87,3.44,-2.96,21802352.0,11.01134
600815,-1.19,9.13,9.19,9.31,8.88,9.24,0.76,-3.9,32641956.0,3.40386
600326,-1.215,10.57,10.7,10.95,10.42,10.7,2.34,-2.62,39291104.0,7.18039
600325,-1.265,14.83,14.98,15.55,14.7,15.02,3.53,-2.13,16313183.0,1.99661
002463,-1.311,5.27,5.32,5.42,5.19,5.34,1.5,-2.81,35441956.0,2.1181200000000002
000582,-1.357,20.36,20.5,20.93,19.75,20.64,1.41,-4.31,5524933.0,3.88918
000790,-1.427,10.36,10.42,10.85,10.21,10.51,3.24,-2.85,29855416.0,6.96905
300308,-1.446,14.31,14.52,15.06,14.13,14.52,3.72,-2.69,4417797.0,2.0602
000613,-1.506,11.77,11.9,12.4,11.51,11.95,3.77,-3.68,18212849.0,6.97739
000089,-1.508,7.84,7.86,7.94,7.73,7.96,-0.25,-2.89,63780870.0,3.11024
600649,-1.573,14.39,14.55,14.87,14.22,14.62,1.71,-2.74,69597332.0,2.3296
600792,-1.59,6.19,6.24,6.39,6.1,6.29,1.59,-3.02,35087609.0,3.68556
600705,-1.595,17.28,17.45,17.72,17.03,17.56,0.91,-3.02,109749353.0,2.94021
600423,-1.615,6.7,6.72,6.82,6.64,6.81,0.15,-2.5,13965058.0,3.49697
002419,-1.667,11.8,11.9,12.03,11.51,12.0,0.25,-4.08,7081178.0,0.8849300000000001
600688,-1.693,7.55,7.56,7.82,7.42,7.68,1.82,-3.39,124788189.0,4.26626
600718,-1.743,16.91,17.1,17.49,16.67,17.21,1.63,-3.14,48815636.0,3.9765300000000003
000751,-1.766,6.12,6.14,6.2,6.0,6.23,-0.48,-3.69,84564162.0,5.99813
600784,-1.79,8.78,8.82,8.98,8.51,8.94,0.45,-4.81,23881931.0,4.80895
600611,-1.814,16.24,16.4,17.37,16.02,16.54,5.02,-3.14,160408758.0,15.3912
300029,-1.836,11.76,11.86,12.08,11.42,11.98,0.83,-4.67,11081865.0,5.72834
300318,-1.933,22.83,23.1,23.99,22.1,23.28,3.05,-5.07,18859092.0,9.26875
000528,-1.977,8.43,8.54,8.8,8.29,8.6,2.33,-3.6,30704032.0,2.72903
601311,-2.056,20.01,20.0,20.67,19.45,20.43,1.17,-4.8,24514403.0,2.8895
000523,-2.11,16.24,16.05,17.15,15.8,16.59,3.38,-4.76,29016880.0,6.5212
600853,-2.153,8.18,8.25,8.45,8.1,8.36,1.08,-3.11,41767369.0,7.7807
300442,-2.155,49.49,49.7,50.38,48.0,50.58,-0.4,-5.1,2479783.0,9.919130000000001
600284,-2.196,14.7,14.83,15.45,14.56,15.03,2.79,-3.13,63898503.0,9.666360000000001
601188,-2.204,4.88,4.92,5.01,4.81,4.99,0.4,-3.61,24253260.0,1.99911
600695,-2.219,7.49,7.55,7.68,7.34,7.66,0.26,-4.18,15461414.0,4.21904
002113,-2.225,22.41,22.3,22.6,21.61,22.92,-1.4,-5.72,14620382.0,12.34858
000829,-2.256,10.4,10.55,11.05,10.14,10.64,3.85,-4.7,51132025.0,5.4005600000000005
002016,-2.347,10.4,10.43,10.96,10.25,10.65,2.91,-3.76,24357155.0,3.7699
603318,-2.352,35.71,36.0,36.56,35.06,36.57,-0.03,-4.13,5097108.0,16.93391
002687,-2.574,10.22,10.29,10.59,9.94,10.49,0.95,-5.24,10611965.0,3.12901
600871,-2.641,11.06,11.2,11.58,10.82,11.36,1.94,-4.75,188980106.0,41.99558
300338,-2.653,14.31,14.41,15.3,14.21,14.7,4.08,-3.33,19673389.0,20.3414
000617,-2.952,13.81,13.91,14.17,13.75,14.23,-0.42,-3.37,9348086.0,3.25106
600856,-3.016,21.87,22.33,23.35,21.5,22.55,3.55,-4.66,14963242.0,6.3719
000573,-3.175,6.1,6.18,6.29,5.96,6.3,-0.16,-5.4,46034586.0,7.39766
600834,-3.205,19.93,20.31,21.5,19.75,20.59,4.42,-4.08,25658176.0,5.37477
002181,-3.307,10.82,11.0,11.27,10.52,11.19,0.71,-5.99,46552482.0,4.08045
002080,-3.501,20.12,20.37,20.95,19.59,20.85,0.48,-6.04,24485949.0,6.12149
600708,-3.727,15.24,15.55,16.35,15.05,15.83,3.28,-4.93,63040102.0,12.40013
600228,-4.653,12.09,12.2,12.49,11.96,12.68,-1.5,-5.68,10147240.0,4.20489
