2015-10-16 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
002645,-0.767,20.7,20.6,21.4,20.4,20.86,2.59,-2.21,8245131.0,5.73683
600673,-0.808,6.14,6.18,6.26,6.01,6.19,1.13,-2.91,43563060.0,1.77356
603918,-0.811,50.15,51.0,52.68,48.58,50.56,4.19,-3.92,2650264.0,12.04665
300344,-0.833,10.71,10.7,10.85,10.26,10.8,0.46,-5.0,7637986.0,5.55405
600415,-0.853,9.3,9.39,9.47,9.11,9.38,0.96,-2.88,113215816.0,2.07994
300360,-0.873,30.67,30.6,30.98,30.07,30.94,0.13,-2.81,13575169.0,18.18753
603636,-0.894,50.97,50.98,51.66,49.5,51.43,0.45,-3.75,2579021.0,10.31608
002145,-0.956,12.43,12.43,12.56,12.08,12.55,0.08,-3.75,27738077.0,14.75502
600538,-0.975,9.14,9.28,9.5,8.84,9.23,2.93,-4.23,11739352.0,4.2044
002711,-1.044,31.28,31.55,31.89,30.45,31.61,0.89,-3.67,14175672.0,10.98552
300381,-1.053,37.6,38.0,38.54,36.42,38.0,1.42,-4.16,1917792.0,7.28229
600380,-1.062,13.04,12.97,13.18,12.64,13.18,0.0,-4.1,58775523.0,3.80218
002766,-1.069,28.68,28.99,29.5,28.06,28.99,1.76,-3.21,5407828.0,11.80748
002350,-1.089,19.08,19.05,19.38,18.75,19.29,0.47,-2.8,5185624.0,2.37637
000880,-1.098,15.31,15.4,15.77,15.05,15.48,1.87,-2.78,8250189.0,6.10515
002284,-1.108,13.39,13.5,13.75,13.1,13.54,1.55,-3.25,14780218.0,2.82877
600889,-1.219,12.97,13.0,13.03,12.58,13.13,-0.76,-4.19,18428724.0,6.00149
002745,-1.231,36.11,36.53,37.4,35.51,36.56,2.3,-2.87,4130980.0,9.2831
300011,-1.253,33.1,33.6,34.68,32.0,33.52,3.46,-4.53,14719866.0,4.24564
600157,-1.301,5.31,5.3,5.35,5.15,5.38,-0.56,-4.28,209172377.0,4.55153
300292,-1.31,36.91,37.2,37.88,36.07,37.4,1.28,-3.56,3770263.0,4.97888
002556,-1.329,17.07,17.21,17.24,16.63,17.3,-0.35,-3.87,50526057.0,10.90626
300212,-1.348,39.51,39.6,40.58,38.19,40.05,1.32,-4.64,14164349.0,4.68255
002282,-1.355,11.65,11.64,11.94,11.3,11.81,1.1,-4.32,11841178.0,6.35297
002529,-1.369,20.9,21.07,21.35,20.5,21.19,0.76,-3.26,28481944.0,14.24097
002568,-1.488,45.69,46.0,46.45,44.56,46.38,0.15,-3.92,13716073.0,6.39317
600313,-1.516,14.29,14.4,14.45,14.0,14.51,-0.41,-3.51,15235205.0,4.14804
300449,-1.577,80.51,81.2,83.48,78.68,81.8,2.05,-3.81,2294676.0,12.96427
603828,-1.578,30.57,30.8,30.98,29.8,31.06,-0.26,-4.06,3280134.0,10.93378
300023,-1.657,27.3,27.3,27.7,26.5,27.76,-0.22,-4.54,3444773.0,6.8833400000000005
300037,-1.736,33.4,33.78,34.5,32.72,33.99,1.5,-3.74,7425500.0,6.833
002458,-1.737,23.19,23.06,23.58,22.5,23.6,-0.08,-4.66,3707001.0,2.6138
300357,-1.831,39.68,40.0,40.2,38.9,40.42,-0.54,-3.76,3171339.0,4.57692
600778,-1.832,11.79,11.78,11.88,11.58,12.01,-1.08,-3.58,40139881.0,12.90312
002374,-2.286,15.39,15.53,15.74,15.02,15.75,-0.06,-4.63,17261890.0,9.34473
002726,-2.313,13.09,13.19,13.3,12.78,13.4,-0.75,-4.63,10621346.0,9.72829
002062,-2.336,10.45,10.41,11.15,10.22,10.7,4.21,-4.49,68234517.0,10.17841
002589,-2.367,34.65,34.8,35.5,34.25,35.49,0.03,-3.49,18261131.0,6.2899
002442,-2.613,12.3,12.5,12.87,12.02,12.63,1.9,-4.83,10223841.0,4.06625
002738,-2.844,32.11,32.13,32.9,31.59,33.05,-0.45,-4.42,4490927.0,14.96976
