2015-08-31 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
600111,-0.822,13.28,13.2,13.33,12.6,13.39,-0.45,-5.9,65845345.0,2.96707
600703,-0.822,21.72,21.88,21.9,20.72,21.9,0.0,-5.39,32788944.0,1.38328
300292,-0.822,26.54,26.76,27.6,25.62,26.76,3.14,-4.26,3084879.0,4.5188
000036,-0.871,6.83,6.9,7.16,6.75,6.89,3.92,-2.03,45589425.0,4.05643
002509,-0.896,13.27,13.27,13.81,12.93,13.39,3.14,-3.44,15002263.0,5.21862
600177,-0.909,13.08,13.17,13.18,12.41,13.2,-0.15,-5.98,67055719.0,3.01156
600986,-0.991,15.99,16.01,16.46,15.78,16.15,1.92,-2.29,10993819.0,3.2791
600362,-1.017,13.63,13.67,13.69,12.97,13.77,-0.58,-5.81,45351889.0,2.18537
603099,-1.065,18.58,18.5,19.47,17.5,18.78,3.67,-6.82,13265641.0,12.92066
002606,-1.075,11.96,12.0,12.52,11.63,12.09,3.56,-3.8,13134992.0,8.73846
300026,-1.123,18.49,18.47,18.5,17.61,18.7,-1.07,-5.83,11720317.0,1.83207
601238,-1.192,18.23,18.32,18.5,17.52,18.45,0.27,-5.04,10026291.0,0.23749
002007,-1.211,39.17,39.0,39.18,37.6,39.65,-1.19,-5.17,8422189.0,1.68314
300409,-1.245,35.7,36.0,36.3,35.0,36.15,0.41,-3.18,1460301.0,5.99098
000012,-1.256,10.22,10.11,10.28,9.77,10.35,-0.68,-5.6,22724236.0,1.74459
601600,-1.289,5.36,5.3,5.4,5.1,5.43,-0.55,-6.08,186966851.0,1.95153
000960,-1.294,11.44,11.44,11.56,10.84,11.59,-0.26,-6.47,33143642.0,2.87901
600999,-1.299,15.96,16.19,16.19,15.01,16.17,0.12,-7.17,69692738.0,1.45099
300393,-1.307,37.0,36.8,37.2,35.5,37.49,-0.77,-5.31,876194.0,3.73014
601928,-1.339,13.26,13.12,13.3,12.59,13.44,-1.04,-6.32,44092982.0,1.7326000000000001
600594,-1.377,16.47,16.7,17.69,16.23,16.7,5.93,-2.81,33236105.0,4.2482
000758,-1.418,15.3,15.45,15.85,15.01,15.52,2.13,-3.29,31246804.0,3.46585
601028,-1.42,9.72,9.88,9.88,9.2,9.86,0.2,-6.69,16291250.0,2.32774
600271,-1.449,46.26,46.94,47.27,43.88,46.94,0.7,-6.52,21986216.0,2.38101
600029,-1.465,8.07,8.09,8.12,7.68,8.19,-0.85,-6.23,202121525.0,2.87814
002722,-1.483,19.93,19.95,20.29,19.3,20.23,0.3,-4.6,3276407.0,7.16285
600221,-1.515,3.9,3.88,3.95,3.77,3.96,-0.25,-4.8,212387323.0,1.79805
000969,-1.622,10.31,10.41,10.65,10.18,10.48,1.62,-2.86,16424593.0,1.90705
600600,-1.671,33.55,33.46,33.58,32.07,34.12,-1.58,-6.01,6488114.0,0.93232
000063,-1.702,16.75,16.85,16.85,16.01,17.04,-1.12,-6.04,91588431.0,2.72398
600705,-1.721,15.99,16.2,16.47,15.36,16.27,1.23,-5.59,146216199.0,3.91717
002456,-1.735,20.39,20.5,20.5,19.44,20.75,-1.2,-6.31,25591801.0,3.5568400000000002
601222,-1.844,29.28,29.2,30.4,29.01,29.83,1.91,-2.75,3489096.0,0.9823700000000001
000723,-1.858,9.51,9.69,9.79,9.01,9.69,1.03,-7.02,17272666.0,8.86395
601688,-1.883,14.59,14.61,14.61,13.58,14.87,-1.75,-8.68,113089838.0,2.07744
002344,-1.902,13.41,13.49,13.55,12.9,13.67,-0.88,-5.63,17970003.0,1.62932
600415,-1.904,8.76,8.86,8.86,8.3,8.93,-0.78,-7.05,107913443.0,1.9825300000000001
600328,-1.923,11.73,11.81,12.85,11.5,11.96,7.44,-3.85,18454181.0,5.13875
601216,-1.95,10.56,10.73,10.73,9.96,10.77,-0.37,-7.52,87698299.0,2.37897
002051,-2.0,19.6,19.62,19.87,18.59,20.0,-0.65,-7.05,10024246.0,1.31116
600115,-2.01,7.8,7.75,7.98,7.5,7.96,0.25,-5.78,227808688.0,2.9273
300362,-2.014,37.47,37.21,38.81,36.05,38.24,1.49,-5.73,823562.0,1.80606
000750,-2.02,9.7,9.85,9.85,9.1,9.9,-0.51,-8.08,69460649.0,3.00649
600612,-2.042,47.02,47.08,48.13,46.7,48.0,0.27,-2.71,1642215.0,0.51787
600545,-2.045,12.93,13.16,13.8,12.57,13.2,4.55,-4.77,90943323.0,13.45742
002460,-2.106,20.45,20.06,21.69,19.78,20.89,3.83,-5.31,37113816.0,14.59891
601857,-2.188,8.94,9.0,9.03,8.71,9.14,-1.2,-4.7,109078201.0,0.06736
300387,-2.245,42.68,42.5,47.88,40.03,43.66,9.67,-8.31,1902262.0,9.30526
600543,-2.261,9.51,9.5,10.18,9.26,9.73,4.62,-4.83,19596270.0,6.10248
600751,-2.287,7.69,7.86,8.48,7.48,7.87,7.75,-4.96,21633383.0,5.5736
002653,-2.303,20.36,20.45,20.54,19.3,20.84,-1.44,-7.39,8061099.0,2.05293
600228,-2.324,11.35,11.39,11.6,11.1,11.62,-0.17,-4.48,6059917.0,2.5111499999999998
600175,-2.412,5.26,5.34,5.59,5.15,5.39,3.71,-4.45,56256313.0,3.88502
600135,-2.427,15.28,15.52,15.62,14.22,15.66,-0.26,-9.2,14625633.0,4.2765
000836,-2.444,15.17,15.55,16.35,14.8,15.55,5.14,-4.82,11420592.0,3.90461
600138,-2.508,19.05,19.15,20.0,18.18,19.54,2.35,-6.96,19863002.0,2.8266
002088,-2.52,14.7,14.9,15.17,14.25,15.08,0.6,-5.5,8606389.0,6.4478
600458,-2.528,17.35,17.5,17.8,16.65,17.8,0.0,-6.46,22101248.0,3.34147
600485,-2.6,34.46,34.8,34.86,33.08,35.38,-1.47,-6.5,8342228.0,6.01953
300124,-2.637,37.29,37.7,37.7,35.88,38.3,-1.57,-6.32,11940569.0,1.92284
002500,-2.649,10.29,10.44,10.44,9.7,10.57,-1.23,-8.23,60538344.0,2.43275
600851,-2.717,8.95,9.0,9.28,8.9,9.2,0.87,-3.26,28764075.0,3.89648
600352,-2.791,10.45,10.5,10.65,10.08,10.75,-0.93,-6.23,94720944.0,3.09552
601929,-2.817,11.04,11.0,11.15,10.61,11.36,-1.85,-6.6,47575606.0,3.05874
600078,-2.869,6.77,6.85,6.93,6.55,6.97,-0.57,-6.03,21503217.0,3.24541
600570,-2.869,49.77,50.18,50.65,47.26,51.24,-1.15,-7.77,44717294.0,7.23809
000061,-2.9,14.4,14.55,14.93,14.22,14.83,0.67,-4.11,14569979.0,0.90627
002193,-2.916,12.32,12.45,12.63,12.1,12.69,-0.47,-4.65,4346958.0,2.71795
600960,-2.92,9.31,9.2,9.48,9.03,9.59,-1.15,-5.84,14142377.0,2.75781
603166,-2.929,31.15,31.4,31.67,29.06,32.09,-1.31,-9.44,3818586.0,8.77836
000800,-2.938,17.51,17.5,18.44,16.91,18.04,2.22,-6.26,55620539.0,3.93982
002236,-2.988,35.72,35.94,36.59,34.88,36.82,-0.62,-5.27,11379559.0,1.7161400000000002
300113,-3.03,35.2,35.8,37.7,35.0,36.3,3.86,-3.58,9147736.0,5.11823
002140,-3.044,17.52,17.52,17.98,16.9,18.07,-0.5,-6.47,5448223.0,1.24583
002081,-3.082,15.41,15.45,15.65,14.76,15.9,-1.57,-7.17,46167345.0,2.74985
600747,-3.098,5.63,5.73,6.03,5.52,5.81,3.79,-4.99,92828807.0,8.72182
600508,-3.112,9.65,9.7,9.86,9.41,9.96,-1.0,-5.52,10462620.0,1.44768
601126,-3.169,27.81,28.05,28.51,27.0,28.72,-0.73,-5.99,3776300.0,0.92878
603456,-3.174,42.4,43.1,44.78,41.69,43.79,2.26,-4.8,1441257.0,2.77378
600120,-3.285,20.02,20.3,21.2,19.88,20.7,2.42,-3.96,14032761.0,2.77616
000510,-3.506,11.56,11.68,11.86,11.38,11.98,-1.0,-5.01,41768684.0,6.85718
000803,-3.747,15.67,15.9,16.36,15.01,16.28,0.49,-7.8,9656932.0,9.885
600686,-3.861,17.93,18.29,18.48,17.01,18.65,-0.91,-8.79,5308344.0,1.19936
300104,-3.892,33.83,34.2,34.7,32.25,35.2,-1.42,-8.38,67350897.0,6.16052
600220,-3.902,5.91,6.0,6.15,5.73,6.15,0.0,-6.83,73253168.0,4.10764
603117,-3.971,25.15,25.11,27.48,24.16,26.19,4.93,-7.75,21259030.0,35.43172
601798,-4.038,11.17,11.3,11.54,10.91,11.64,-0.86,-6.27,6764815.0,1.90812
600587,-4.068,29.24,29.5,30.09,29.01,30.48,-1.28,-4.82,6469011.0,1.77867
600827,-4.068,16.98,17.1,17.4,16.7,17.7,-1.69,-5.65,38340601.0,2.48517
002422,-4.371,16.41,16.31,16.55,15.67,17.16,-3.55,-8.68,31765432.0,4.46744
603268,-4.577,34.4,35.0,35.0,32.45,36.05,-2.91,-9.99,1860342.0,8.4561
002734,-4.841,28.7,29.3,29.95,27.28,30.16,-0.7,-9.55,4041194.0,12.43444
600185,-5.075,19.64,20.25,22.0,19.09,20.69,6.33,-7.73,15504433.0,2.68422
002017,-5.551,12.93,13.0,13.48,12.91,13.69,-1.53,-5.7,8920162.0,2.62507
603568,-6.872,56.78,57.98,59.96,55.0,60.97,-1.66,-9.79,9952198.0,21.72969
600714,-9.992,10.81,10.88,11.35,10.81,12.01,-5.5,-9.99,7044300.0,2.57651
