2015-08-20 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
000501,-1.538,19.2,19.0,20.35,18.82,19.5,4.36,-3.49,7900272.0,1.5576699999999999
601908,-1.549,22.25,22.3,23.2,22.06,22.6,2.65,-2.39,21124793.0,7.39254
000897,-1.565,6.92,6.92,7.34,6.84,7.03,4.41,-2.7,75658712.0,4.67861
000063,-1.568,19.46,19.6,20.34,19.25,19.77,2.88,-2.63,79814385.0,2.3738
002268,-1.574,63.17,64.0,66.6,62.8,64.18,3.77,-2.15,8368147.0,2.4298
300366,-1.59,34.66,34.9,36.28,34.26,35.22,3.01,-2.73,1798496.0,5.13353
600657,-1.615,7.92,7.84,8.35,7.73,8.05,3.73,-3.98,24199902.0,1.58765
600885,-1.617,32.85,33.05,34.47,32.5,33.39,3.23,-2.67,2619230.0,0.8947100000000001
601616,-1.63,7.24,7.3,7.35,6.9,7.36,-0.14,-6.25,24478301.0,2.62277
002708,-1.641,26.37,26.2,27.48,26.02,26.81,2.5,-2.95,3768463.0,6.74568
600213,-1.647,11.94,11.95,12.11,11.25,12.14,-0.25,-7.33,7831790.0,3.5599
002522,-1.648,18.5,18.2,19.49,17.95,18.81,3.62,-4.57,29907474.0,5.87017
600890,-1.657,10.09,10.03,10.55,9.91,10.26,2.83,-3.41,14385844.0,2.48377
000971,-1.682,27.47,27.97,29.37,26.82,27.94,5.12,-4.01,10056985.0,4.14229
300370,-1.689,16.3,16.59,17.2,15.85,16.58,3.74,-4.4,6144358.0,4.99038
000521,-1.695,7.54,7.59,7.9,7.51,7.67,3.0,-2.09,25104248.0,4.23367
600782,-1.7,6.36,6.3,6.49,6.18,6.47,0.31,-4.48,22418625.0,1.60886
002136,-1.706,13.25,13.35,13.82,13.12,13.48,2.52,-2.67,8129071.0,3.81293
600678,-1.715,16.05,15.8,17.01,15.51,16.33,4.16,-5.02,22472263.0,6.43923
000895,-1.715,19.49,19.61,19.87,19.32,19.83,0.2,-2.57,12101327.0,0.66585
601001,-1.729,7.39,7.4,7.6,7.25,7.52,1.06,-3.59,27085593.0,1.6183100000000001
600699,-1.733,29.48,29.72,30.75,29.18,30.0,2.5,-2.73,10145100.0,2.25876
600565,-1.765,11.69,11.8,12.18,11.31,11.9,2.35,-4.96,49272281.0,4.77084
002688,-1.766,16.69,16.75,17.38,16.65,16.99,2.3,-2.0,7080991.0,3.37793
600808,-1.77,4.44,4.43,4.56,4.31,4.52,0.88,-4.65,83210583.0,1.3943400000000001
002340,-1.774,13.84,13.9,14.46,13.77,14.09,2.63,-2.27,36550501.0,3.12771
600551,-1.792,19.73,19.9,20.85,19.68,20.09,3.78,-2.04,7439913.0,1.47085
002578,-1.831,9.65,9.58,10.19,9.55,9.83,3.66,-2.85,12942003.0,4.8829
002157,-1.835,19.79,20.18,21.38,19.5,20.16,6.05,-3.27,14159587.0,3.6661200000000003
002428,-1.852,15.9,16.0,17.0,15.6,16.2,4.94,-3.7,29379044.0,4.66492
603030,-1.881,29.73,30.0,30.2,28.35,30.3,-0.33,-6.44,2373343.0,5.93336
002456,-1.893,27.47,27.88,28.86,27.02,28.0,3.07,-3.5,28021094.0,3.89138
600225,-1.918,8.18,8.2,8.56,8.09,8.34,2.64,-3.0,13844711.0,2.22961
600175,-1.92,7.15,7.15,7.46,7.02,7.29,2.33,-3.7,39653837.0,2.73846
600290,-1.939,13.15,13.09,13.95,13.03,13.41,4.03,-2.83,18916772.0,3.59031
002126,-1.939,16.18,16.11,16.75,15.82,16.5,1.52,-4.12,14764514.0,4.97683
601888,-1.953,59.23,59.05,62.5,59.05,60.41,3.46,-2.25,8516074.0,0.8723400000000001
300057,-1.961,20.0,20.5,20.88,18.36,20.4,2.35,-10.0,11475396.0,4.59199
002496,-1.962,20.99,21.01,21.58,20.79,21.41,0.79,-2.9,8998826.0,3.92284
300255,-1.965,17.46,17.38,18.28,17.26,17.81,2.64,-3.09,7358984.0,2.25036
000902,-1.973,27.83,27.99,28.78,27.46,28.39,1.37,-3.28,5416035.0,2.09924
601101,-1.977,8.43,8.45,8.77,8.36,8.6,1.98,-2.79,12814613.0,1.06789
002337,-1.98,9.9,10.01,10.36,9.79,10.1,2.57,-3.07,20433071.0,3.6177900000000003
300218,-1.98,14.85,14.85,15.72,14.55,15.15,3.76,-3.96,3311601.0,2.02512
600257,-1.989,12.32,12.5,13.18,12.2,12.57,4.85,-2.94,45682432.0,10.69721
000807,-2.0,6.37,6.4,6.76,6.32,6.5,4.0,-2.77,40124171.0,2.60702
601808,-2.002,19.58,19.6,20.8,19.3,19.98,4.1,-3.4,29496826.0,0.9963600000000001
600015,-2.008,10.25,10.31,10.43,10.18,10.46,-0.29,-2.68,38177397.0,0.49038000000000004
300469,-2.082,60.66,61.23,64.32,60.16,61.95,3.83,-2.89,753224.0,4.51032
600917,-2.103,13.5,13.53,14.2,13.3,13.79,2.97,-3.55,12923842.0,8.284510000000001
002008,-2.113,26.41,26.46,27.56,26.14,26.98,2.15,-3.11,34938171.0,3.65232
000680,-2.116,7.4,7.41,7.84,7.34,7.56,3.7,-2.91,42906995.0,4.49359
002364,-2.121,23.07,23.18,24.29,22.4,23.57,3.05,-4.96,7305989.0,1.72308
600997,-2.128,6.9,6.95,7.18,6.88,7.05,1.84,-2.41,13144033.0,1.0646
000792,-2.152,21.83,22.0,22.87,21.61,22.31,2.51,-3.14,11207422.0,0.7808
600751,-2.154,10.45,10.4,11.35,10.3,10.68,6.27,-3.56,26055944.0,6.71303
600340,-2.203,26.64,26.82,27.24,25.8,27.24,0.0,-5.29,22219739.0,0.8398200000000001
603005,-2.206,43.01,42.98,44.77,42.0,43.98,1.8,-4.5,1619948.0,1.62582
600520,-2.255,17.77,17.86,18.75,17.42,18.18,3.14,-4.18,16935601.0,11.005
000968,-2.262,8.21,8.19,8.53,8.06,8.4,1.55,-4.05,16079687.0,3.12988
000156,-2.284,30.8,31.01,32.32,30.64,31.52,2.54,-2.79,2984614.0,2.52233
600208,-2.291,5.97,6.0,6.25,5.87,6.11,2.29,-3.93,68784755.0,1.08101
600600,-2.3,36.11,36.24,36.8,36.01,36.96,-0.43,-2.57,3781957.0,0.5434500000000001
002601,-2.312,33.8,34.17,35.25,33.33,34.6,1.88,-3.67,2984709.0,1.81704
002560,-2.325,24.79,24.88,26.0,24.62,25.38,2.44,-2.99,6841159.0,7.72808
300433,-2.351,75.17,75.01,77.45,75.0,76.98,0.61,-2.57,1600433.0,2.37594
600308,-2.358,6.21,6.3,6.55,6.17,6.36,2.99,-2.99,38103056.0,3.26347
300203,-2.358,28.99,29.11,30.34,28.9,29.69,2.19,-2.66,11581061.0,2.60249
000935,-2.359,7.45,7.48,7.85,7.44,7.63,2.88,-2.49,12588773.0,3.94126
300330,-2.364,19.0,18.87,20.47,18.66,19.46,5.19,-4.11,17779350.0,10.61754
300324,-2.376,30.81,30.97,33.0,30.43,31.56,4.56,-3.58,9728487.0,3.5427400000000002
300225,-2.39,7.35,7.38,7.65,7.31,7.53,1.59,-2.92,12836124.0,3.81124
600235,-2.396,10.59,10.68,11.48,10.51,10.85,5.81,-3.13,20829728.0,5.92933
000717,-2.398,6.92,6.99,7.41,6.88,7.09,4.51,-2.96,104230565.0,6.24313
600210,-2.399,6.51,6.59,6.95,6.42,6.67,4.2,-3.75,84001734.0,5.84671
600613,-2.403,18.28,18.35,19.09,17.8,18.73,1.92,-4.97,7330585.0,4.13619
002453,-2.408,8.51,8.53,8.79,8.37,8.72,0.8,-4.01,19341053.0,3.55718
603636,-2.436,50.86,51.5,54.79,50.7,52.13,5.1,-2.74,2294248.0,9.17699
600387,-2.445,16.36,16.29,17.44,16.0,16.77,4.0,-4.59,18480121.0,4.7912
002218,-2.461,10.7,10.7,11.22,10.6,10.97,2.28,-3.37,13955206.0,2.9098
600587,-2.463,35.64,35.9,37.4,35.61,36.54,2.35,-2.55,7511097.0,2.06519
002612,-2.463,39.6,40.19,41.48,39.1,40.6,2.17,-3.69,5608781.0,5.60305
002386,-2.507,7.0,7.06,7.38,7.0,7.18,2.79,-2.51,15827407.0,2.35649
600546,-2.52,6.19,6.24,6.53,6.15,6.35,2.83,-3.15,58787830.0,2.9654
600269,-2.528,6.17,6.18,6.58,6.14,6.33,3.95,-3.0,57111214.0,2.44545
300104,-2.533,45.79,46.01,48.5,45.5,46.98,3.24,-3.15,32916746.0,3.02479
600759,-2.552,9.93,9.91,10.1,9.77,10.19,-0.88,-4.12,42741064.0,2.70371
600596,-2.566,10.63,10.71,11.13,10.4,10.91,2.02,-4.67,20259599.0,2.98293
300448,-2.574,65.86,65.99,70.1,65.1,67.6,3.7,-3.7,976562.0,4.88281
300461,-2.58,44.18,44.8,46.81,44.0,45.35,3.22,-2.98,920930.0,5.52116
300130,-2.599,27.36,27.3,29.44,27.15,28.09,4.81,-3.35,8763989.0,5.94585
002541,-2.602,17.59,17.8,18.5,17.3,18.06,2.44,-4.21,3258828.0,2.10723
002283,-2.604,18.7,18.61,19.1,18.5,19.2,-0.52,-3.65,10914406.0,1.95105
600157,-2.623,5.94,6.0,6.28,5.86,6.1,2.95,-3.93,91845032.0,1.99852
002041,-2.641,18.8,18.99,19.8,18.56,19.31,2.54,-3.88,11055118.0,1.36677
600270,-2.645,27.24,27.55,28.98,27.03,27.98,3.57,-3.4,12791212.0,1.4126400000000001
002491,-2.649,13.23,13.3,13.89,12.97,13.59,2.21,-4.56,35321790.0,3.27271
300404,-2.747,82.5,83.02,85.33,80.27,84.83,0.59,-5.38,800020.0,4.7991600000000005
300126,-2.754,21.19,21.0,22.38,20.6,21.79,2.71,-5.46,14795496.0,7.04326
002200,-2.763,18.3,18.51,19.09,18.11,18.82,1.43,-3.77,6305970.0,5.84811
600180,-2.767,22.84,22.9,23.19,22.21,23.49,-1.28,-5.45,6059631.0,2.29171
002424,-2.771,61.41,62.11,64.98,61.14,63.16,2.88,-3.2,5808864.0,2.57203
002120,-2.813,19.0,19.3,20.45,18.9,19.55,4.6,-3.32,6126994.0,6.27083
600595,-2.836,6.51,6.51,6.87,6.46,6.7,2.54,-3.58,42344003.0,2.79522
600769,-2.844,10.59,10.59,11.19,10.55,10.9,2.66,-3.21,12826410.0,3.42058
300015,-2.852,31.0,31.28,31.85,30.2,31.91,-0.19,-5.36,8350912.0,1.0714
300121,-2.857,10.88,11.0,11.45,10.88,11.2,2.23,-2.86,4705088.0,3.40794
600686,-2.864,24.08,24.5,25.36,23.67,24.79,2.3,-4.52,4896211.0,1.10625
002124,-2.874,23.32,23.5,24.84,23.26,24.01,3.46,-3.12,3659417.0,2.47833
000021,-2.875,12.16,12.2,13.1,11.91,12.52,4.63,-4.87,48551840.0,3.30326
002100,-2.887,11.1,11.1,11.61,11.0,11.43,1.57,-3.76,12755735.0,2.69576
300137,-2.894,20.8,20.68,21.55,20.68,21.42,0.61,-3.45,16617557.0,5.90495
002114,-2.906,15.37,15.5,16.56,15.06,15.83,4.61,-4.86,12769303.0,14.80432
002374,-2.934,19.85,20.0,20.88,19.5,20.45,2.1,-4.65,7258481.0,3.92938
002731,-2.95,31.25,31.47,33.0,31.25,32.2,2.48,-2.95,1966369.0,5.2186
002323,-2.979,37.45,38.0,38.0,35.68,38.6,-1.55,-7.56,1347334.0,1.61354
601996,-2.989,10.06,10.1,10.94,9.98,10.37,5.5,-3.76,38141900.0,8.13413
000301,-3.008,6.45,6.5,6.86,6.37,6.65,3.16,-4.21,50094435.0,4.11205
002182,-3.012,13.2,13.39,14.08,13.1,13.61,3.45,-3.75,16084924.0,7.28985
603518,-3.037,33.84,34.22,35.25,33.62,34.9,1.0,-3.67,2407699.0,6.50817
000755,-3.043,11.15,11.38,12.09,10.8,11.5,5.13,-6.09,34614808.0,7.37653
002684,-3.054,22.22,22.54,23.35,21.92,22.92,1.88,-4.36,5209045.0,2.44799
600874,-3.065,11.07,11.23,11.71,11.02,11.42,2.54,-3.5,17534514.0,1.61277
601600,-3.066,6.64,6.71,7.02,6.6,6.85,2.48,-3.65,195797986.0,2.04371
300327,-3.069,18.0,18.24,19.28,17.99,18.57,3.82,-3.12,6653276.0,3.90524
600986,-3.074,19.55,19.85,20.96,19.52,20.17,3.92,-3.22,8805107.0,2.62628
300431,-3.076,116.59,118.0,125.18,113.97,120.29,4.07,-5.25,4287418.0,14.29139
002321,-3.087,10.36,10.47,10.9,10.33,10.69,1.96,-3.37,17285343.0,4.08195
600267,-3.096,15.65,15.76,16.44,15.59,16.15,1.8,-3.47,15661852.0,1.86515
600629,-3.096,28.8,29.11,30.5,28.55,29.72,2.62,-3.94,3365081.0,0.9669800000000001
300068,-3.101,15.0,15.02,15.91,14.81,15.48,2.78,-4.33,28401740.0,6.49804
002202,-3.135,17.61,17.82,18.6,17.55,18.18,2.31,-3.47,44575754.0,2.07526
002497,-3.137,7.72,7.8,8.2,7.63,7.97,2.89,-4.27,41149775.0,5.80827
000652,-3.154,8.29,8.38,8.5,8.02,8.56,-0.7,-6.31,49402433.0,3.37064
300080,-3.161,9.19,9.34,9.84,9.19,9.49,3.69,-3.16,19569067.0,5.44105
000933,-3.185,6.08,6.1,6.37,6.07,6.28,1.43,-3.34,29613165.0,1.55824
600138,-3.22,20.74,21.05,21.84,20.53,21.43,1.91,-4.2,14712061.0,2.09359
300439,-3.224,102.97,103.35,107.0,101.89,106.4,0.56,-4.24,1511908.0,5.33489
300452,-3.228,66.26,67.05,69.49,65.89,68.47,1.49,-3.77,841751.0,7.25647
000732,-3.27,29.88,30.0,31.66,29.01,30.89,2.49,-6.09,3537437.0,0.34825
000899,-3.277,12.1,12.25,12.88,12.08,12.51,2.96,-3.44,15691190.0,2.8263100000000003
300384,-3.318,52.16,53.0,56.0,51.02,53.95,3.8,-5.43,4198282.0,10.02532
300264,-3.378,14.3,14.49,15.32,14.18,14.8,3.51,-4.19,10099980.0,6.22042
601515,-3.382,15.14,15.3,15.66,14.86,15.67,-0.06,-5.17,9452795.0,0.8500700000000001
600385,-3.384,18.27,18.56,19.78,18.0,18.91,4.6,-4.81,4930455.0,3.4533300000000002
300237,-3.406,26.94,27.3,28.2,26.6,27.89,1.11,-4.63,2398089.0,2.08752
600063,-3.412,7.36,7.47,7.9,7.3,7.62,3.67,-4.2,60701288.0,4.05255
600237,-3.473,8.06,8.2,8.6,8.02,8.35,2.99,-3.95,37895772.0,6.71471
601717,-3.496,9.11,9.25,9.76,9.05,9.44,3.39,-4.13,32813822.0,2.38146
603698,-3.511,40.95,41.7,43.86,40.2,42.44,3.35,-5.28,7624428.0,9.26419
600549,-3.519,20.56,20.8,21.94,20.5,21.31,2.96,-3.8,15197747.0,1.71421
002709,-3.526,38.3,38.74,40.71,38.01,39.7,2.54,-4.26,1765019.0,3.11248
600635,-3.563,8.66,8.8,9.3,8.58,8.98,3.56,-4.45,113555646.0,4.60242
603799,-3.653,19.52,19.93,21.29,19.41,20.26,5.08,-4.2,11856727.0,13.02937
300326,-3.658,28.71,29.08,29.98,28.5,29.8,0.6,-4.36,6373353.0,2.32023
300113,-3.7,40.6,41.14,42.73,40.55,42.16,1.35,-3.82,7652444.0,4.28161
600017,-3.73,8.26,8.4,8.74,8.17,8.58,1.86,-4.78,83108729.0,2.70215
600111,-3.755,15.89,16.1,16.85,15.81,16.51,2.06,-4.24,73551195.0,3.3143000000000002
002010,-3.778,20.12,20.45,20.76,19.4,20.91,-0.72,-7.22,9172057.0,2.22173
600236,-3.825,8.55,8.61,9.09,8.45,8.89,2.25,-4.95,24182298.0,2.14282
002197,-3.841,22.53,22.9,24.47,22.45,23.43,4.44,-4.18,23139201.0,6.86916
002206,-3.881,13.62,13.8,14.31,13.52,14.17,0.99,-4.59,8176487.0,2.38458
002517,-3.884,42.81,43.5,46.3,42.8,44.54,3.95,-3.91,3408884.0,1.9281000000000001
300086,-3.897,23.43,23.74,24.68,23.4,24.38,1.23,-4.02,8716937.0,3.04245
600771,-3.921,38.23,39.0,40.8,37.5,39.79,2.54,-5.76,8014853.0,3.28736
002381,-3.925,12.73,12.9,13.48,12.7,13.25,1.74,-4.15,7141307.0,3.29224
002479,-3.927,14.68,14.86,15.39,14.5,15.28,0.72,-5.1,12634275.0,1.7267700000000001
000036,-3.933,8.55,8.66,9.1,8.5,8.9,2.25,-4.49,58576796.0,5.21201
002379,-3.952,5.59,5.61,5.87,5.55,5.82,0.86,-4.64,37488549.0,5.57758
002103,-3.971,26.6,27.02,28.49,26.4,27.7,2.85,-4.69,4060010.0,2.35937
600897,-4.012,25.6,26.0,26.7,24.8,26.67,0.11,-7.01,6302815.0,2.11639
000666,-4.047,18.97,19.28,20.67,18.85,19.77,4.55,-4.65,28172621.0,9.59922
603808,-4.055,47.8,48.1,49.45,47.05,49.82,-0.74,-5.56,1266061.0,3.16515
300283,-4.056,10.88,11.03,11.51,10.87,11.34,1.5,-4.14,3712802.0,2.9139
002762,-4.062,77.0,78.0,80.4,75.98,80.26,0.17,-5.33,678348.0,2.28016
000819,-4.141,29.86,30.32,32.1,29.5,31.15,3.05,-5.3,9813987.0,3.9879100000000003
300381,-4.195,45.9,46.51,47.68,43.8,47.91,-0.48,-8.58,3912192.0,14.85549
601208,-4.224,9.75,9.9,10.35,9.72,10.18,1.67,-4.52,18498776.0,3.00422
600255,-4.334,6.18,6.25,6.51,6.11,6.46,0.77,-5.42,69882802.0,4.46892
600830,-4.338,12.13,12.42,13.34,12.1,12.68,5.21,-4.57,32446129.0,7.14165
300095,-4.348,9.9,10.03,10.4,9.86,10.35,0.48,-4.73,10054361.0,4.39182
002108,-4.424,14.69,15.03,15.82,14.39,15.37,2.93,-6.38,32194054.0,5.56737
600822,-4.432,13.37,13.57,14.27,13.31,13.99,2.0,-4.86,23641321.0,5.9678
002397,-4.505,10.6,10.75,11.5,10.6,11.1,3.6,-4.5,19165146.0,5.87889
000006,-4.621,13.83,14.19,15.18,13.67,14.5,4.69,-5.72,66066007.0,4.93436
000822,-4.643,8.01,8.21,8.7,7.8,8.4,3.57,-7.14,54508545.0,6.08977
600421,-4.646,16.42,16.8,17.88,16.16,17.22,3.83,-6.16,10635263.0,5.43725
600080,-4.812,11.67,11.88,12.48,11.61,12.26,1.79,-5.3,21187867.0,6.94011
002669,-4.876,23.8,24.3,26.66,23.1,25.02,6.55,-7.67,11780967.0,9.02683
600791,-4.932,9.06,9.22,9.68,8.8,9.53,1.57,-7.66,19528369.0,4.31744
300430,-4.977,73.5,74.04,76.8,73.11,77.35,-0.71,-5.48,608174.0,4.00114
300002,-5.047,15.05,15.31,16.1,14.96,15.85,1.58,-5.62,84774491.0,7.43717
002678,-5.285,20.79,20.86,22.93,20.25,21.95,4.46,-7.74,11819970.0,1.23977
002760,-5.575,37.09,37.6,39.52,37.0,39.28,0.61,-5.8,2489350.0,11.31523
000905,-5.987,14.29,14.55,15.26,14.2,15.2,0.39,-6.58,22915047.0,4.31545
300319,-6.066,29.11,29.6,31.3,29.11,30.99,1.0,-6.07,3412287.0,5.40346
600070,-6.713,10.84,11.0,11.57,10.76,11.62,-0.43,-7.4,13086180.0,3.66957
002689,-8.039,11.21,11.21,12.3,11.21,12.19,0.9,-8.04,26112536.0,2.78858
300033,-10.003,64.06,64.8,69.0,64.06,71.18,-3.06,-10.0,16621942.0,6.3443
600868,-10.041,8.78,9.1,10.25,8.78,9.76,5.02,-10.04,783318411.0,41.26749
